^,,stirring,english,,,stirring,,,noun,{}
-,M,modumaloti,kokborok,,,modumaloti,,mo-dhu-ma0lo0ti0,,"{""bangla"": ""\u09ae\u09a6\u09c1\u09ae\u09be\u09b2\u09a4\u09bf""}"
^,,a variety of paddy,english,,,a variety of paddy,,,noun,{}
-,M,mon,kokborok,,,mon,,,,"{""bangla"": ""\u09ae\u09a8""}"
^,,Meyna spinosa Roxb. Fam:Rubiaceae,english,,,Meyna spinosa Roxb. Fam:Rubiaceae,,,noun,{}
-,M,monok,kokborok,,,monok,secondary,mo0no-k,,"{""importance"": ""secondary"", ""bangla"": ""\u09ae\u09a8\u0995\u09ae\u09a8\u0997""}"
^,,"mo0no-k,mo0no-g",english,,,"mo0no-k,mo0no-g",,,verb,{}
^,,swallow,english,,,swallow,,,verb,{}
-,M,montro,kokborok,,,montro,,,,"{""bangla"": ""\u09ae\u09a8\u09a4\u09b0"", ""xrefs"": [{""type"": ""see_also"", ""target"": """"}]}"
^,,mo0n tro0,english,,,mo0n tro0,,,noun,{}
^,,mantra,english,,,mantra,,,noun,{}
-,M,montoliya,kokborok,,,montoliya,secondary,,,"{""importance"": ""secondary"", ""bangla"": ""\u09ae\u09a8\u09a4\u09b2\u09bf\u09df\u09be""}"
^,,mo0n to0li0ya0,english,,,mo0n to0li0ya0,,,noun,{}
^,,a name,english,,,a name,,,noun,{}
^,,restlessness,english,,,restlessness,,,noun,{}
-,M,montri,kokborok,,,montri,secondary,,,"{""importance"": ""secondary"", ""bangla"": ""\u09ae\u09a8\u09a4\u09bf\u09b0\u09bf"", ""xrefs"": [{""type"": ""see_also"", ""target"": """"}]}"
^,,mo0n tri0,english,,,mo0n tri0,,,noun,{}
^,,minister,english,,,minister,,,noun,{}
-,M,montri okwra,kokborok,,,montri okwra,,o-kra-,,"{""bangla"": ""\u09ae\u09a8\u09a4\u09bf\u09b0\u09bf\u0993\u0995\u09be\u09b0\u09be""}"
^,,mo0n tri0 o-kra-,english,,,mo0n tri0 o-kra-,,,noun,{}
^,,chief Minister,english,,,chief Minister,,,noun,{}
-,M,montri cha,kokborok,,,montri cha,,,,"{""bangla"": ""\u09ae\u09a8\u09a4\u09bf\u09b0\u09bf\u099a\u09be""}"
^,,mo0n tri0cha-,english,,,mo0n tri0cha-,,,verb,{}
^,,to become a minister,english,,,to become a minister,,,verb,{}
-,M,mondir,kokborok,,,mondir,,,,"{""bangla"": ""\u09ae\u09a8\u09a6\u09bf\u09b0"", ""xrefs"": [{""type"": ""see_also"", ""target"": """"}]}"
^,,mo0n di0r,english,,,mo0n di0r,,,noun,{}
^,,temple,english,,,temple,,,noun,{}
-,M,monai,kokborok,,,monai,,,,"{""bangla"": ""\u09ae\u09a8\u09be\u0987""}"
^,,mynah,english,,,mynah,,,noun,{}
^,,a kind of  bird,english,,,a kind of  bird,,,noun,{}
^,,affectionate call to a younger brother,english,,,affectionate call to a younger brother,,,noun,{}
-,M,mom,kokborok,,,mom,,,,"{""bangla"": ""\u09ae\u09ae""}"
^,,candle,english,,,candle,,,noun,{}
-,M,momfo,kokborok,,,momfo,,mo-m,,"{""bangla"": ""\u09ae\u09ae\u09ab\u09ae\u09ae\u09ab\u09b2\u0989\u09ae\u09ab""}"
^,,"mo-m fo0,mo-m fo-l,u-m fo0",english,,,"mo-m fo0,mo-m fo-l,u-m fo0",,,noun,{}
^,,water melon,english,,,water melon,,,noun,{}
-,M,mor,kokborok,,,mor,,mo-r,,"{""bangla"": ""\u09ae\u09b0"", ""xrefs"": [{""type"": ""see_also"", ""target"": """"}]}"
^,,illusion,english,,,illusion,,,noun|verb|adjective,{}
^,,mor cha,english,,,mor cha,,,noun|verb|adjective,{}
^,,mo-r cha0,english,,,mo-r cha0,,,noun|verb|adjective,{}
^,,infatuate,english,,,infatuate,,,noun|verb|adjective,{}
^,,mor chajak,english,,,mor chajak,,,noun|verb|adjective,{}
^,,mo-r cha0ja-k,english,,,mo-r cha0ja-k,,,noun|verb|adjective,{}
^,,infatuated,english,,,infatuated,,,noun|verb|adjective,{}
-,M,morok,kokborok,,,morok,,mo0ro-k,,"{""homonym"": 1, ""bangla"": ""\u09ae\u09b0\u0995"", ""xrefs"": [{""type"": ""antonym"", ""target"": ""lay""}]}"
^,,costly,english,,,costly,,,adjective|verb,{}
^,,be costly,english,,,be costly,,,adjective|verb,{}
^,,morok sitwra,english,,,morok sitwra,,,adjective|verb,{}
^,,heavy costly,english,,,heavy costly,,,adjective|verb,{}
^,,opp.lay,english,,,opp.lay,,,adjective|verb,{}
-,M,morok,kokborok,,,morok,,,,"{""homonym"": 2, ""bangla"": ""\u09ae\u09b0\u0995\u09ae\u09b0\u0997""}"
^,,"mo0ro0k,mo0ro0g",english,,,"mo0ro0k,mo0ro0g",,,,{}
-,L,leaker oti uwchorre jh jch kora,kokborok,,,leaker oti uwchorre jh jch kora,,,,"{""bangla"": ""\u09b2\u09c7\u09be\u0995\u09c7\u09b0 \u0993\u09a4\u09bf \u0989\u09cd\u09ac\u099a\u09b0\u09cd\u09b0\u09c7 \u09cd\u099c\u09b9 \u09cd\u099c\u099a \u0995\u09b0\u09be""}"
^,,creat great  noise,english,,,creat great  noise,,,verb,{}
-,M,moroklay,kokborok,,,moroklay,,,,"{""bangla"": ""\u09ae\u09b0\u0995\u09b2\u09be\u09df""}"
^,,mo0ro0k la0y,english,,,mo0ro0k la0y,,,verb,{}
^,,make great noise by many peoples,english,,,make great noise by many peoples,,,verb,{}
-,M,moroklayma,kokborok,,,moroklayma,,,,"{""bangla"": ""\u09ae\u09b0\u0995\u09b2\u09be\u09df\u09ae\u09be""}"
^,,mo0ro0k la0y ma-,english,,,mo0ro0k la0y ma-,,,noun,{}
^,,great noise by many peoples,english,,,great noise by many peoples,,,noun,{}
-,M,morki,kokborok,,,morki,,,,"{""bangla"": ""\u09ae\u09b0\u0995\u09bf"", ""xrefs"": [{""type"": ""see_also"", ""target"": """"}]}"
^,,mo0r ki0,english,,,mo0r ki0,,,noun,{}
^,,cholera,english,,,cholera,,,noun,{}
-,M,Morsofang,kokborok,,,Morsofang,,mo-r,,"{""bangla"": ""\u09ae\u09b0\u09b8\""\u09ab\u09be\u0999""}"
^,,mo-r so0 fa0ng,english,,,mo-r so0 fa0ng,,,noun,{}
^,,a clan of Halam community of Tripura,english,,,a clan of Halam community of Tripura,,,noun,{}
-,M,morong,kokborok,,,morong,,mo0ro-ng,,"{""bangla"": ""\u09ae\u09b0\u0982"", ""xrefs"": [{""type"": ""redirect"", ""target"": """"}]}"
^,,a type of small plant generally used for swiping works,english,,,a type of small plant generally used for swiping works,,,noun,{}
^,,the stem of the bulbous plant. see,english,,,the stem of the bulbous plant. see,,,noun,{}
-,M,mol,kokborok,,,mol,,mo-l,,"{""bangla"": ""\u09ae\u09b2""}"
^,,season,english,,,season,,,noun,{}
^,,time,english,,,time,,,noun,{}
^,,period,english,,,period,,,noun,{}
-,M,molom,kokborok,,,molom,,mo-lo0m,,"{""bangla"": ""\u09ae\u09b2\u09ae""}"
^,,oinment,english,,,oinment,,,noun,{}
-,M,Molsoi,kokborok,,,Molsoi,,mo-l,,"{""bangla"": ""\u09ae\u09b2\u09b8\u0987""}"
^,,mo-l so0i,english,,,mo-l so0i,,,noun,{}
^,,a clan or sub-community of the Reang community of Tripura,english,,,a clan or sub-community of the Reang community of Tripura,,,noun,{}
-,M,Molsom,kokborok,,,Molsom,,mo-l,,"{""bangla"": ""\u09ae\u09b2\u09b8\u09ae""}"
^,,mo-l so0m,english,,,mo-l so0m,,,noun,{}
^,,a clan of Kuki community of Tripura,english,,,a clan of Kuki community of Tripura,,,noun,{}
-,M,molat,kokborok,,,molat,,,,"{""bangla"": ""\u09ae\u09b2\u09be\u09a4"", ""xrefs"": [{""type"": ""see_also"", ""target"": """"}]}"
^,,cover(of a book),english,,,cover(of a book),,,noun,{}
-,M,moluwa,kokborok,,,moluwa,,,,"{""bangla"": ""\u09ae\u09b2\u09c1\u0989\u09be""}"
^,,a kind of  cane or  plant,english,,,a kind of  cane or  plant,,,noun,{}
^,,a type of woven mat,english,,,a type of woven mat,,,noun,{}
-,M,mole,kokborok,,,mole,,mo-le,,"{""bangla"": ""\u09ae\u09b2\u09c7\u09ae\u09b2\u09bf""}"
^,,massage,english,,,massage,,,verb,{}
^,,to trample,english,,,to trample,,,verb,{}
^,,to twist,english,,,to twist,,,verb,{}
-,M,moso,kokborok,,,moso,,mo-so0,,"{""bangla"": ""\u09ae\u09b8""}"
^,,capsicum,english,,,capsicum,,,noun,{}
^,,pepper,english,,,pepper,,,noun,{}
^,,chilli,english,,,chilli,,,noun,{}
-,M,mosokamranga,kokborok,,,mosokamranga,,mo-so0ka0m,,"{""bangla"": ""\u09ae\u09b8 \u0995\u09be\u09ae\u09b0\u09be\u0999\u0997\u09be\u09ae\u09b8 \u09ac\u09a6\u09ae\u09be""}"
^,,"mo-so0ka0m ra0n(g)a0,mo-so0bo0do-ma-",english,,,"mo-so0ka0m ra0n(g)a0,mo-so0bo0do-ma-",,,noun,{}
^,,a big variety of very pungent chilli,english,,,a big variety of very pungent chilli,,,noun,{}
-,M,mosokuthwy,kokborok,,,mosokuthwy,,,,"{""bangla"": ""\u09ae\u09b8\u0995\u09c1\u09a5\u09be\u09df\u09ae\u09b8\u0995\u09cd\u09ac\u09b0\u09be\u09a8""}"
-,M,mosokumun,kokborok,,,mosokumun,,mo-so0,,"{""bangla"": ""\u09ae\u09b8\u0995\u09c1\u09ae\u09c1\u09a8""}"
^,,mo-so0 ku0mu0n,english,,,mo-so0 ku0mu0n,,,noun,{}
^,,ripe chilli,english,,,ripe chilli,,,noun,{}
-,M,mosokwthang,kokborok,,,mosokwthang,,mo-so0kw0tha0ng,,"{""bangla"": ""\u09ae\u09b8\u0995\u09cd\u09ac\u09a5\u09be\u0999\u09ae\u09b8\u0995\u09c1\u09a5\u09c1\u0999""}"
^,,green chilli,english,,,green chilli,,,noun,{}
-,M,mosochikon,kokborok,,,mosochikon,,mo-so0chi0ko0n,,"{""bangla"": ""\u09ae\u09b8\u099a\u09bf\u0995\u09a8""}"
^,,a small variety's chilli,english,,,a small variety's chilli,,,noun,{}
-,M,mosodeng,kokborok,,,mosodeng,,mo-so0de-ng,,"{""bangla"": ""\u09ae\u09b8\u09a6\u09c7\u0982""}"
^,,a hot curry prepared with chilli and sidal(dry fish),english,,,a hot curry prepared with chilli and sidal(dry fish),,,noun,{}
-,M,mosodeng keluwa,kokborok,,,mosodeng keluwa,,mo-so0de-ng,,"{""bangla"": ""\u09ae\u09b8\u09a6\u09c7\u0982 \u0995\u09c7\u09b2\u09c1\u0989\u09be""}"
^,,mo-so0de-ng ke-lu0wa0,english,,,mo-so0de-ng ke-lu0wa0,,,noun,{}
^,,a hot curry of chilli(without sidal),english,,,a hot curry of chilli(without sidal),,,noun,{}
^,,simple hot curry,english,,,simple hot curry,,,noun,{}
-,M,mosoborok,kokborok,,,mosoborok,,mo-so0bo0ro-k,,"{""bangla"": ""\u09ae\u09b8\u09ac\u09b0\u0995""}"
^,,a variety of jhum chilli,english,,,a variety of jhum chilli,,,noun,{}
-,M,mosoriyok,kokborok,,,mosoriyok,,mo-so0ri0yo0k,,"{""bangla"": ""\u09ae\u09b8\u09b0\u09bf\u09df\u0995""}"
^,,hot chilli,english,,,hot chilli,,,noun,{}
-,M,mosok,kokborok,,,mosok,,mo0so-k,,"{""bangla"": ""\u09ae\u09b8\u0995""}"
^,,deer of big species,english,,,deer of big species,,,noun,{}
-,M,mosok kog,kokborok,,,mosok kog,,mo0so-k,,"{""bangla"": ""\u09ae\u09b8\u0995 \u0995\u0997""}"
^,,mo0so-k ko0g,english,,,mo0so-k ko0g,,,verb,{}
^,,to shoot a deer,english,,,to shoot a deer,,,verb,{}
-,M,mosokkhitung,kokborok,,,mosokkhitung,,mo0so-k,,"{""bangla"": ""\u09ae\u09b8\u0995\u0996\u09bf\u09a4\u09c1\u0999""}"
^,,mo0so-k khi-tu0ng,english,,,mo0so-k khi-tu0ng,,,noun,{}
^,,the tail of a deer,english,,,the tail of a deer,,,noun,{}
^,,"a fibre of the decayed bamboo, it is compared with the tail(hair) of a deer",english,,,"a fibre of the decayed bamboo, it is compared with the tail(hair) of a deer",,,noun,{}
-,M,mosokdagiri,kokborok,,,mosokdagiri,,mo0so-k,,"{""bangla"": ""\u09ae\u09b8\u0995 \u09a6\u09be\u0997\u09bf\u09b0\u09bf""}"
^,,mo0so-k da0gi0ri0,english,,,mo0so-k da0gi0ri0,,,verb,{}
^,,to hunt a deer mutually,english,,,to hunt a deer mutually,,,verb,{}
-,M,mosokduk,kokborok,,,mosokduk,,mo0so-k,,"{""bangla"": ""\u09ae\u09b8\u0995\u09a6\u09c1\u0995""}"
^,,mo0so-k du-k,english,,,mo0so-k du-k,,,noun,{}
^,,a trap for hunting a deer,english,,,a trap for hunting a deer,,,noun,{}
-,M,mosok bokorong,kokborok,,,mosok bokorong,,mo0so-k,,"{""bangla"": ""\u09ae\u09b8\u0995 \u09ac\u0995\u09b0\u0999""}"
^,,mo0so-k bo-ko0 ro0ng,english,,,mo0so-k bo-ko0 ro0ng,,,noun,{}
^,,the horn of a deer,english,,,the horn of a deer,,,noun,{}
-,M,mosok bahan,kokborok,,,mosok bahan,,mo0so-k,,"{""bangla"": ""\u09ae\u09b8\u0995 \u09ac\u09be\u09b9\u09be\u09a8""}"
^,,mo0so-k ba-ha-n,english,,,mo0so-k ba-ha-n,,,noun,{}
^,,the meat of a deer,english,,,the meat of a deer,,,noun,{}
-,M,mosok surmung,kokborok,,,mosok surmung,,mo0so-k,,"{""bangla"": ""\u09ae\u09b8\u0995 \u09b8\u09c1\u09c1\u09b0\u09ae\u09c1\u0999\u09ae\u09b8\u0995 \u09b8\u09c1\u09c1\u09b2\u09ae\u09c1\u0999""}"
^,,"mo0so-k su-r mu0ng,mo0so-k su-l mu0ng",english,,,"mo0so-k su-r mu0ng,mo0so-k su-l mu0ng",,,noun,{}
^,,hunting of deer,english,,,hunting of deer,,,noun,{}
-,M,mosokorong,kokborok,,,mosokorong,,,,"{""bangla"": ""\u09ae\u09b8\u0995\u09b0\u0999""}"
^,,a kind of wild goat,english,,,a kind of wild goat,,,noun,{}
-,M,mosog,kokborok,,,mosog,secondary,mo-so0g,,"{""importance"": ""secondary"", ""bangla"": ""\u09ae\u09b8\u0997""}"
^,,to wet the clothed dresses  by making water,english,,,to wet the clothed dresses  by making water,,,verb,{}
-,M,mostan,kokborok,,,mostan,,,,"{""bangla"": ""\u09ae\u09b8\u09a4\u09be\u09a8""}"
^,,mo0s ta0n,english,,,mo0s ta0n,,,noun,{}
^,,a rowdy acting  person,english,,,a rowdy acting  person,,,noun,{}
-,M,mosla,kokborok,,,mosla,,mo-so0la0,,"{""bangla"": ""\u09ae\u09b8\u09b2\u09be"", ""xrefs"": [{""type"": ""alt_script"", ""target"": """"}]}"
^,,spice,english,,,spice,,,noun,{}
-,M,mosle kosle,kokborok,,,mosle kosle,,m-o,,"{""bangla"": ""\u09ae\u09b8\u09b2\u09c7 \u0995\u09b8\u09b2\u09c7""}"
^,,m-o s le ko-s le,english,,,m-o s le ko-s le,,,noun,{}
^,,scandalous affair,english,,,scandalous affair,,,noun,{}
^,,amorous sports,english,,,amorous sports,,,noun,{}
-,M,mosi,kokborok,,,mosi,,mo-si-,,"{""bangla"": ""\u09ae\u09b8\u09bf"", ""xrefs"": [{""type"": ""see_also"", ""target"": """"}]}"
^,,",mo-si-",english,,,",mo-si-",,,noun,{}
^,,the  young  jackfruit that sheds  in immatured  stage,english,,,the  young  jackfruit that sheds  in immatured  stage,,,noun,{}
-,M,mohokuma,kokborok,,,mohokuma,,mo-ho-ku-ma0,,"{""bangla"": ""\u09ae\u09b9\u0995\u09c1\u09ae\u09be"", ""xrefs"": [{""type"": ""alt_script"", ""target"": """"}]}"
^,,sub-division,english,,,sub-division,,,noun,{}
-,M,mohajon,kokborok,,,mohajon,,mo-ha0jo0n,,"{""bangla"": ""\u09ae\u09b9\u09be\u099c\u09a8""}"
^,,businessman,english,,,businessman,,,noun,{}
^,,trader,english,,,trader,,,noun,{}
-,M,mohima,kokborok,,,mohima,,mo-hi-ma0,,"{""bangla"": ""\u09ae\u09b9\u09bf\u09ae\u09be"", ""xrefs"": [{""type"": ""see_also"", ""target"": """"}]}"
^,,grandeur,english,,,grandeur,,,noun,{}
^,,greatness,english,,,greatness,,,noun,{}
-,M,moyda,kokborok,,,moyda,,,,"{""bangla"": ""\u09ae\u09df\u09a6\u09be""}"
^,,mo0y da0,english,,,mo0y da0,,,noun,{}
^,,flour,english,,,flour,,,noun,{}
-,M,moydan,kokborok,,,moydan,,,,"{""bangla"": ""\u09ae\u09df\u09a6\u09be\u09a8""}"
^,,mo0y da0n,english,,,mo0y da0n,,,noun,{}
^,,field,english,,,field,,,noun,{}
^,,ground,english,,,ground,,,noun,{}
-,M,moyal,kokborok,,,moyal,,,,"{""bangla"": ""\u09ae\u09df\u09be\u09b2""}"
^,,area,english,,,area,,,noun,{}
^,,para,english,,,para,,,noun,{}
^,,circle,english,,,circle,,,noun,{}
-,N,na,kokborok,,,na,secondary,na-la-ng,,"{""importance"": ""secondary"", ""homonym"": 1, ""bangla"": ""\u09a8\u09be""}"
^,,take,english,,,take,,,verb|adjective|noun,{}
^,,accept,english,,,accept,,,verb|adjective|noun,{}
^,,ok na-,english,,,ok na-,,,verb|adjective|noun,{}
^,,wed,english,,,wed,,,verb|adjective|noun,{}
^,,to take in hand,english,,,to take in hand,,,verb|adjective|noun,{}
^,,accept,english,,,accept,,,verb|adjective|noun,{}
^,,to take with,english,,,to take with,,,verb|adjective|noun,{}
^,,samung yago na,english,,,samung yago na,,,verb|adjective|noun,{}
^,,to start a work,english,,,to start a work,,,verb|adjective|noun,{}
^,,bol na,english,,,bol na,,,verb|adjective|noun,{}
^,,to collect fuel wood,english,,,to collect fuel wood,,,verb|adjective|noun,{}
^,,kamla na-,english,,,kamla na-,,,verb|adjective|noun,{}
^,,to engage labour,english,,,to engage labour,,,verb|adjective|noun,{}
^,,ma na,english,,,ma na,,,verb|adjective|noun,{}
^,,be bound to take or accept,english,,,be bound to take or accept,,,verb|adjective|noun,{}
^,,be bound to wed,english,,,be bound to wed,,,verb|adjective|noun,{}
^,,rang solok na,english,,,rang solok na,,,verb|adjective|noun,{}
^,,to lend money,english,,,to lend money,,,verb|adjective|noun,{}
^,,to take before leaving place,english,,,to take before leaving place,,,verb|adjective|noun,{}
^,,have sex with(a female) before leaving a place(obscence),english,,,have sex with(a female) before leaving a place(obscence),,,verb|adjective|noun,{}
^,,easy to take,english,,,easy to take,,,verb|adjective|noun,{}
^,,be advantage  arrange,english,,,be advantage  arrange,,,verb|adjective|noun,{}
^,,suitable  to collect,english,,,suitable  to collect,,,verb|adjective|noun,{}
^,,be easy to take,english,,,be easy to take,,,verb|adjective|noun,{}
^,,be easy to arrange,english,,,be easy to arrange,,,verb|adjective|noun,{}
^,,be suitable to collect,english,,,be suitable to collect,,,verb|adjective|noun,{}
^,,taking,english,,,taking,,,verb|adjective|noun,{}
-,N,na,kokborok,,,na,primary,,,"{""importance"": ""primary"", ""homonym"": 2, ""bangla"": ""\u09a8\u09be""}"
^,,bo nogo tong na,english,,,bo nogo tong na,,,,{}
^,,perhaps he is at home,english,,,perhaps he is at home,,,,{}
^,,bo bajaro thangkhwna,english,,,bo bajaro thangkhwna,,,,{}
^,,probably he has gone to market,english,,,probably he has gone to market,,,,{}
^,,bo may chayakho na,english,,,bo may chayakho na,,,,{}
^,,perhaps he has not taken a meal,english,,,perhaps he has not taken a meal,,,,{}
^,,(is it?),english,,,(is it?),,,,{}
-,N,nai,kokborok,,,nai,secondary,na-i,,"{""importance"": ""secondary"", ""homonym"": 1, ""bangla"": ""\u09a8\u09be\u0987\u09a8\u09be\u09b9\u09be\u09b0""}"
^,,"a-i,na-ha-r",english,,,"a-i,na-ha-r",,,verb,{}
^,,to bring something from another place,english,,,to bring something from another place,,,verb,{}
-,N,naijak,kokborok,,,naijak,,na-i,,"{""bangla"": ""\u09a8\u09be\u0987\u099c\u09be\u0995""}"
^,,a-i ja-k,english,,,a-i ja-k,,,adjective|verb,{}
^,,brought,english,,,brought,,,adjective|verb,{}
^,,be brought,english,,,be brought,,,adjective|verb,{}
-,N,naima,kokborok,,,naima,,na-i,,"{""bangla"": ""\u09a8\u09be\u0987\u09ae\u09be""}"
^,,a-i ma-,english,,,a-i ma-,,,noun,{}
^,,bringing,english,,,bringing,,,noun,{}
-,N,nai,kokborok,,,nai,,na-i,,"{""homonym"": 3, ""bangla"": ""\u09a8\u09be\u0987""}"
^,,"denoting-just like-who,which,whom",english,,,"denoting-just like-who,which,whom",,,,{}
^,,personwho stays,english,,,personwho stays,,,,{}
^,,who eats,english,,,who eats,,,,{}
^,,"in english it is  like:may be, will be ,shall be,",english,,,"in english it is  like:may be, will be ,shall be,",,,,{}
^,,faynai bisio kolomnaise,english,,,faynai bisio kolomnaise,,,,{}
^,,the coming year may be hot,english,,,the coming year may be hot,,,,{}
^,,thangnai bisi kifiloi faygwlak,english,,,thangnai bisi kifiloi faygwlak,,,,{}
^,,past will never be come back,english,,,past will never be come back,,,,{}
-,N,Naitong,kokborok,,,Naitong,,na-i,,"{""bangla"": ""\u09a8\u09be\u0987\u09a4\u0999""}"
^,,a-i to0ng,english,,,a-i to0ng,,,noun,{}
^,,A sub clan of Noatia Community,english,,,A sub clan of Noatia Community,,,noun,{}
-,N,naila,kokborok,,,naila,,na-i,,"{""bangla"": ""\u09a8\u09be\u0987\u09b2\u09be\u09a8\u09be\u09b2\u09bf\u09df\u09be""}"
^,,"a-i la-,na-li0ya-",english,,,"a-i la-,na-li0ya-",,,noun,{}
^,,jute,english,,,jute,,,noun,{}
^,,jute plant,english,,,jute plant,,,noun,{}
^,,aliya bokong,english,,,aliya bokong,,,noun,{}
^,,woody stalk of a jute-plant,english,,,woody stalk of a jute-plant,,,noun,{}
-,N,na-isele-,kokborok,,,na-isele-,secondary,,,"{""importance"": ""secondary"", ""bangla"": ""\u09a8\u09be\u0987\u09b8\u09c7\u09b2\u09c7\u09a8\u09be\u0987\u09b8\u09c7\u09b2\u09c7\u0999\u09a8\u09be\u0987 \u09b8\u09c7\u09b2\u09c7\u09a8\u09be\u0987 \u09b8\u09c7\u09b2\u09c7\u0999""}"
^,,hate,english,,,hate,,,verb,{}
^,,have aversion,english,,,have aversion,,,verb,{}
^,,dislike,english,,,dislike,,,verb,{}
-,N,naiselema,kokborok,,,naiselema,,na-i,,"{""bangla"": ""\u09a8\u09be\u0987\u09b8\u09c7\u09b2\u09c7\u09ae\u09be""}"
^,,a-i se0le-ma-,english,,,a-i se0le-ma-,,,noun,{}
^,,malice,english,,,malice,,,noun,{}
^,,envy,english,,,envy,,,noun,{}
-,N,nak,kokborok,,,nak,secondary,na-k,,"{""importance"": ""secondary"", ""bangla"": ""\u09a8\u09be\u0995\u09a8\u09be\u0997""}"
^,,"a-k,na-g",english,,,"a-k,na-g",,,verb|adjective|noun,{}
^,,thresh,english,,,thresh,,,verb|adjective|noun,{}
^,,tread out(corn),english,,,tread out(corn),,,verb|adjective|noun,{}
^,,threshed,english,,,threshed,,,verb|adjective|noun,{}
^,,be threshed.~,english,,,be threshed.~,,,verb|adjective|noun,{}
^,,threshing,english,,,threshing,,,verb|adjective|noun,{}
^,,type of threshing,english,,,type of threshing,,,verb|adjective|noun,{}
-,N,nakja,kokborok,,,nakja,,,,"{""derived_from"": ""nak""}"
^,,threshed,english,,,threshed,,,adjective,{}
-,N,nakma,kokborok,,,nakma,,,,"{""derived_from"": ""nak""}"
^,,threshing,english,,,threshing,,,noun,{}
-,N,nakmu,kokborok,,,nakmu,,,,"{""derived_from"": ""nak""}"
^,,type of threshing,english,,,type of threshing,,,noun,{}
-,N,naka,kokborok,,,naka,,,,"{""bangla"": ""\u09a8\u09be\u0995\u09be""}"
^,,piercing(nose),english,,,piercing(nose),,,noun,{}
-,N,nakar,kokborok,,,nakar,,,,"{""bangla"": ""\u09a8\u09be\u0995\u09be\u09b0""}"
^,,forgiveness,english,,,forgiveness,,,noun|verb,{}
^,,excuse,english,,,excuse,,,noun|verb,{}
^,,beg pardon,english,,,beg pardon,,,noun|verb,{}
^,,apologize,english,,,apologize,,,noun|verb,{}
^,,ask forgiveness,english,,,ask forgiveness,,,noun|verb,{}
-,N,naku,kokborok,,,naku,,na0ku-ti0,,"{""bangla"": ""\u09a8\u09be\u0995\u09c1\u09a8\u09be\u0995\u09c1\u09a4\u09bf""}"
^,,"a0ku-,na0ku-ti0",english,,,"a0ku-,na0ku-ti0",,,noun,{}
^,,affectionate call to someone by his parents or elder brothers or sisters,english,,,affectionate call to someone by his parents or elder brothers or sisters,,,noun,{}
-,N,nakhwrai,kokborok,,,nakhwrai,,na0khu-ra0i,,"{""bangla"": ""\u09a8\u09be\u0996\u09be\u09b0\u09be\u0987\u09a8\u0996\u09b0\u09be\u0987""}"
^,,"a0khu-ra0i, no0kho0ra0i",english,,,"a0khu-ra0i, no0kho0ra0i",,,noun,{}
^,,fondness,english,,,fondness,,,noun,{}
^,,undue liverty,english,,,undue liverty,,,noun,{}
^,,caprice,english,,,caprice,,,noun,{}
^,,undue demand,english,,,undue demand,,,noun,{}
^,,childish whim,english,,,childish whim,,,noun,{}
^,,false,english,,,false,,,noun,{}
^,,unreal,english,,,unreal,,,noun,{}
-,N,nagsi,kokborok,,,nagsi,,,,"{""bangla"": ""\u09a8\u09be\u0997\u09b8\u09bf""}"
^,,a0g si0,english,,,a0g si0,,,noun,{}
^,,a kind of flower and its tree,english,,,a kind of flower and its tree,,,noun,{}
-,N,Naga,kokborok,,,Naga,,,,"{""bangla"": ""\u09a8\u09be\u0997\u09be""}"
^,,people of  Nagaland,english,,,people of  Nagaland,,,noun,{}
-,N,nang,kokborok,,,nang,secondary,un-married,,"{""importance"": ""secondary"", ""bangla"": ""\u09a8\u09be\u0999""}"
^,,require,english,,,require,,,verb,{}
^,,hemp is required for the Puja of God Mahadeva,english,,,hemp is required for the Puja of God Mahadeva,,,verb,{}
^,,be touched,english,,,be touched,,,verb,{}
^,,sak bay sak nang,english,,,sak bay sak nang,,,verb,{}
^,,touch between the bodies,english,,,touch between the bodies,,,verb,{}
^,,be sold,english,,,be sold,,,verb,{}
^,,bajaro nang,english,,,bajaro nang,,,verb,{}
^,,be sold in the market,english,,,be sold in the market,,,verb,{}
^,,guli nang-,english,,,guli nang-,,,verb,{}
^,,hit (arrow or bullet)a target or something,english,,,hit (arrow or bullet)a target or something,,,verb,{}
^,,dugo nang/jalo nang-,english,,,dugo nang/jalo nang-,,,verb,{}
^,,fall in trap,english,,,fall in trap,,,verb,{}
^,,muio som nang-,english,,,muio som nang-,,,verb,{}
^,,have accurate measured  quantity or requirement of salt or chilli in a curry,english,,,have accurate measured  quantity or requirement of salt or chilli in a curry,,,verb,{}
^,,kok nang-,english,,,kok nang-,,,verb,{}
^,,come to be true the prediction or prophecy,english,,,come to be true the prediction or prophecy,,,verb,{}
^,,ok nang-,english,,,ok nang-,,,verb,{}
^,,be pregnant illigally (specially of an un-married  woman),english,,,be pregnant illigally (specially of an un-married  woman),,,verb,{}
^,,kha nang-,english,,,kha nang-,,,verb,{}
^,,wound the feelings,english,,,wound the feelings,,,verb,{}
^,,chuwak nang/ tok nang-,english,,,chuwak nang/ tok nang-,,,verb,{}
^,,be fined due to socially illicit works,english,,,be fined due to socially illicit works,,,verb,{}
^,,okbar nang-,english,,,okbar nang-,,,verb,{}
^,,get air,english,,,get air,,,verb,{}
^,,challange,english,,,challange,,,verb,{}
^,,poke,english,,,poke,,,verb,{}
